cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2000,Wisconsin,2000WIKohl,61.54279211,500,-12,320,"Zogby Interactive/JZ Analytics",0,1,1.186652301,1
2000,Maryland,2000MDRappaport,36.73423056,625,-85,168,"Gonzales Research & Marketing Strategies Inc.",1,0,3.90556482,0
2000,Ohio,2000OHCeleste,35.8731629,1179,-6,402,"University of Cincinnati (Ohio Poll)",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,608,-20,206,"University of Cincinnati (Ohio Poll)",0,1,-1.133120713,0
2000,Nebraska,2000NEStenberg,48.81591681,450,-28,193,"Moore Information",1,0,-15.28345319,1
2000,Minnesota,2000MNDayton,48.83419025,900,-7,414,"Star Tribune",0,1,4.646772932,0
2000,Minnesota,2000MNDayton,48.83419025,900,-45,441,"Star Tribune",0,1,4.646772932,0
2000,New Jersey,2000NJCorzine,50.11294369,500,-7,200,"Tarrance Group",0,1,5.238337242,0
2000,Vermont,2000VTFlanagan,25.42530329,400,-298,120,"Research 2000",0,1,8.450551111,0
2000,Vermont,2000VTJeffords,65.55736568,628,-20,414,"Mason-Dixon Polling & Research Inc.",1,0,8.450551111,1
2000,Florida,2000FLNelson,51.04361119,600,-23,228,"McLaughlin & Associates",0,1,-1.575657054,1
2000,New York,2000NYClinton,55.27137149,700,-11,315,"Zogby Interactive/JZ Analytics",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,504,-20,211,"Zogby Interactive/JZ Analytics",0,1,11.28868836,0
2000,Pennsylvania,2000PAKlink,45.50535698,600,-6,204,"Zogby Interactive/JZ Analytics",0,1,0.430016027,0
2000,New York,2000NYClinton,55.27137149,580,-5,290,"Marist College",0,1,11.28868836,0
2000,Indiana,2000INLugar,66.5643301,600,-12,413,"Market Shares Corp.",1,0,-7.876549218,1
2000,New York,2000NYClinton,55.27137149,979,-6,499,"Quinnipiac University",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,871,-13,452,"CBS News/New York Times",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,850,-18,425,"Blum & Weprin Associates",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,850,-37,408,"Blum & Weprin Associates",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,850,-57,408,"Blum & Weprin Associates",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,850,-61,399,"Blum & Weprin Associates",0,1,11.28868836,0
2000,New York,2000NYClinton,55.27137149,800,-146,336,"Fox News/Opinion Dynamics Corp.",0,1,11.28868836,0
2000,Washington,2000WACantwell,48.73028493,800,-53,368,"Mellman Group",0,1,2.464912098,1
2000,Montana,2000MTBurns,50.55429894,402,-25,192,"A&A Research",1,0,-6.417773955,1
2000,Rhode Island,2000RIChafee,56.84979964,393,-330,196,"Alpha Research Associates",1,0,14.27456359,1
2000,Rhode Island,2000RIWeygand,41.12587061,393,-330,125,"Alpha Research Associates",0,1,14.27456359,1
2000,Michigan,2000MIStabenow,49.47475637,500,-15,205,"EPIC-MRA",0,1,2.594646897,1
2000,Virginia,2000VAAllen,52.25543455,555,-190,227,"Virginia Commonwealth University",1,0,-5.78731635,0
2000,Michigan,2000MIStabenow,49.47475637,500,-27,195,"EPIC-MRA",0,1,2.594646897,1
2000,Georgia,2000GAMiller,58.19297653,500,-34,250,"Beth Schapiro & Associates",0,1,-5.360454246,1
2000,Maryland,2000MDRappaport,36.73423056,625,-116,175,"Mason-Dixon Polling & Research Inc.",1,0,3.90556482,0
2000,Michigan,2000MIStabenow,49.47475637,500,-79,215,"EPIC-MRA",0,1,2.594646897,1
2000,Michigan,2000MIStabenow,49.47475637,500,-95,195,"EPIC-MRA",0,1,2.594646897,1
2000,Michigan,2000MIStabenow,49.47475637,500,-116,210,"EPIC-MRA",0,1,2.594646897,1
2000,Nevada,2000NVEnsign,55.09154519,400,-114,196,"Fairbank, Maslin, Maullin, Metz & Associates",1,0,-4.143118816,1
2000,Maryland,2000MDSarbanes,63.17809151,625,-116,362,"Mason-Dixon Polling & Research Inc.",0,1,3.90556482,1
2000,Virginia,2000VAAllen,52.25543455,625,-8,306,"Mason-Dixon Polling & Research Inc.",1,0,-5.78731635,0
2000,Maryland,2000MDRappaport,36.73423056,625,-267,181,"Mason-Dixon Polling & Research Inc.",1,0,3.90556482,0
2000,New Jersey,2000NJCorzine,50.11294369,843,-5,345,"Monmouth University",0,1,5.238337242,0
2000,New Jersey,2000NJCorzine,50.11294369,423,-158,181,"Mason-Dixon Polling & Research Inc.",0,1,5.238337242,0
2000,New Jersey,2000NJCorzine,50.11294369,770,-6,331,"Quinnipiac University",0,1,5.238337242,0
2000,New York,2000NYLazio,43.00588849,851,-7,340,"Blum & Weprin Associates",1,0,11.28868836,0
2000,California,2000CACampbell,36.58691854,601,-106,222,"Zogby Interactive/JZ Analytics",1,0,2.486031348,1
2000,California,2000CAFeinstein,55.8427857,852,-19,511,"Los Angeles Times",0,1,2.486031348,1
2000,New York,2000NYLazio,43.00588849,802,-63,368,"Manhattanville College",1,0,11.28868836,0
2000,New York,2000NYLazio,43.00588849,580,-5,266,"Marist College",1,0,11.28868836,0
2000,New York,2000NYLazio,43.00588849,844,-10,396,"Princeton Survey Research Associates International",1,0,11.28868836,0
2000,Florida,2000FLMcCollum,46.19211639,600,-34,204,"Schroth, Eldon & Associates",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,514,-16,185,"CBS News/New York Times",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,505,-61,202,"University of Connecticut",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,608,-113,206,"Florida Voter",1,0,-1.575657054,1
2000,Maryland,2000MDSarbanes,63.17809151,627,-14,395,"Gonzales Research & Marketing Strategies Inc.",0,1,3.90556482,1
2000,Florida,2000FLMcCollum,46.19211639,800,-33,296,"Mason-Dixon Polling & Research Inc.",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,800,-54,288,"Mason-Dixon Polling & Research Inc.",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,800,-146,264,"Mason-Dixon Polling & Research Inc.",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,800,-238,264,"Mason-Dixon Polling & Research Inc.",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,824,-12,321,"CBS News/New York Times",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,600,-3,288,"Zogby Interactive/JZ Analytics",1,0,-1.575657054,1
2000,Florida,2000FLMcCollum,46.19211639,600,-4,258,"Zogby Interactive/JZ Analytics",1,0,-1.575657054,1
2000,Virginia,2000VAAllen,52.25543455,735,-11,330,"Richmond Times-Dispatch",1,0,-5.78731635,0
2000,Virginia,2000VAAllen,52.25543455,399,-59,183,"Roanoke College",1,0,-5.78731635,0
2000,New York,2000NYClinton,55.27137149,700,-4,336,"Zogby Interactive/JZ Analytics",0,1,11.28868836,0
2000,Virginia,2000VAAllen,52.25543455,625,-14,293,"Mason-Dixon Polling & Research Inc.",1,0,-5.78731635,0
2000,Connecticut,2000CTLieberman,63.21411222,939,-55,676,"Quinnipiac University",0,1,5.63293974,1
2000,Connecticut,2000CTLieberman,63.21411222,618,-125,438,"Research 2000",0,1,5.63293974,1
2000,Virginia,2000VAAllen,52.25543455,329,-85,154,"Old Dominion University",1,0,-5.78731635,0
2000,Rhode Island,2000RIChafee,56.84979964,408,-28,204,"Fleming & Associates",1,0,14.27456359,1
2000,New York,2000NYLazio,43.00588849,700,-4,322,"Zogby Interactive/JZ Analytics",1,0,11.28868836,0
2000,New York,2000NYLazio,43.00588849,700,-5,315,"Zogby Interactive/JZ Analytics",1,0,11.28868836,0
2000,Virginia,2000VAAllen,52.25543455,1009,-16,484,"ABC News/Washington Post",1,0,-5.78731635,0
2000,Virginia,2000VARobb,47.68026057,625,-8,275,"Mason-Dixon Polling & Research Inc.",0,1,-5.78731635,1
2000,Virginia,2000VARobb,47.68026057,735,-11,316,"Richmond Times-Dispatch",0,1,-5.78731635,1
2000,Virginia,2000VARobb,47.68026057,596,-20,232,"Virginia Commonwealth University",0,1,-5.78731635,1
2000,Michigan,2000MIAbraham,47.86093479,600,-3,282,"Zogby Interactive/JZ Analytics",1,0,2.594646897,1
2000,Michigan,2000MIAbraham,47.86093479,500,-6,235,"EPIC-MRA",1,0,2.594646897,1
2000,California,2000CAFeinstein,55.8427857,1096,-27,526,"Public Policy Institute of California",0,1,2.486031348,1
2000,California,2000CAFeinstein,55.8427857,820,-8,442,"Research 2000",0,1,2.486031348,1
2000,Montana,2000MTBurns,50.55429894,600,-94,282,"Lake Research Partners",1,0,-6.417773955,1
2000,Ohio,2000OHCeleste,35.8731629,2050,-11,697,"Columbus Dispatch",0,1,-1.133120713,0
2000,Maryland,2000MDRappaport,36.73423056,627,-14,188,"Gonzales Research & Marketing Strategies Inc.",1,0,3.90556482,0
2000,Ohio,2000OHCeleste,35.8731629,625,-20,193,"Mason-Dixon Polling & Research Inc.",0,1,-1.133120713,0
2000,Montana,2000MTBurns,50.55429894,403,-19,165,"Montana State University Billings",1,0,-6.417773955,1
2000,Maryland,2000MDSarbanes,63.17809151,625,-85,381,"Gonzales Research & Marketing Strategies Inc.",0,1,3.90556482,1
2000,Maryland,2000MDSarbanes,63.17809151,625,-32,362,"Mason-Dixon Polling & Research Inc.",0,1,3.90556482,1
2000,Montana,2000MTSchweitzer,47.23749456,628,-15,276,"Mason-Dixon Polling & Research Inc.",0,1,-6.417773955,0
2000,Montana,2000MTSchweitzer,47.23749456,625,-47,243,"Mason-Dixon Polling & Research Inc.",0,1,-6.417773955,0
2000,Montana,2000MTSchweitzer,47.23749456,625,-177,187,"Mason-Dixon Polling & Research Inc.",0,1,-6.417773955,0
2000,Ohio,2000OHCeleste,35.8731629,816,-330,244,"Ohio State University",0,1,-1.133120713,0
2000,Wyoming,2000WYLogan,22.03838827,412,-52,57,"Mason-Dixon Polling & Research Inc.",0,1,-12.21453734,0
2000,Wyoming,2000WYThomas,73.77269387,412,-52,280,"Mason-Dixon Polling & Research Inc.",1,0,-12.21453734,1
2000,Maryland,2000MDRappaport,36.73423056,625,-13,187,"Mason-Dixon Polling & Research Inc.",1,0,3.90556482,0
2000,Ohio,2000OHCeleste,35.8731629,600,-116,174,"University of Cincinnati (Ohio Poll)",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-207,186,"University of Cincinnati (Ohio Poll)",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-3,186,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-4,174,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-5,174,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-8,162,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-9,180,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-10,186,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2000,Ohio,2000OHCeleste,35.8731629,600,-11,192,"Zogby Interactive/JZ Analytics",0,1,-1.133120713,0
2002,Minnesota,2002MNColeman,49.52886027,625,-6,293,"Mason-Dixon Polling & Research Inc.",1,0,1.025076711,1
2002,Tennessee,2002TNAlexander,54.27475659,504,-29,226,"University of Tennessee",1,0,-2.230799131,1
2002,South Dakota,2002SDJohnson,49.62282376,600,-19,270,"Jim Meader (KELOLAND-TV)",0,1,-11.88357394,1
2002,Maine,2002MEPingree,41.56435247,400,-78,152,"Lake Research Partners",0,1,2.485978324,1
2002,Colorado,2002COStrickland,45.76924218,400,-17,148,"Ciruli Associates",0,1,-4.752802791,0
2002,Oklahoma,2002OKWalters,36.30992592,500,-48,155,"Cole Hargrave Snodgrass & Associates",0,1,-11.34453806,1
2002,Tennessee,2002TNAlexander,54.27475659,600,-236,330,"North Star Opinion Research/Ayres, McHenry & Associates",1,0,-2.230799131,1
2002,Georgia,2002GAChambliss,52.73429271,800,-29,320,"Hamilton Campaigns",1,0,-6.250598147,1
2002,New Hampshire,2002NHShaheen,46.40164604,600,-3,264,"American Research Group",0,1,-0.934272052,1
2002,Maine,2002MECollins,58.43564753,400,-179,212,"SMS Research & Marketing Services Inc.",1,0,2.485978324,1
2002,Tennessee,2002TNAlexander,54.27475659,625,-49,337,"Mason-Dixon Polling & Research Inc.",1,0,-2.230799131,1
2002,North Carolina,2002NCBowles,44.95502494,625,-54,218,"Mason-Dixon Polling & Research Inc.",0,1,-6.729713862,0
2002,New Jersey,2002NJForrester,43.94761157,746,-17,290,"CBS News/New York Times",1,0,7.949128407,0
2002,Maine,2002MECollins,58.43564753,405,-113,198,"Market Decisions",1,0,2.485978324,1
2002,South Dakota,2002SDJohnson,49.62282376,600,-35,258,"Jim Meader (KELOLAND-TV)",0,1,-11.88357394,1
2002,New Hampshire,2002NHSununu,50.8188802,500,-50,245,"Public Opinion Strategies",1,0,-0.934272052,1
2002,Maine,2002MECollins,58.43564753,500,-12,275,"SMS Research & Marketing Services Inc.",1,0,2.485978324,1
2002,Missouri,2002MOTalent,49.79878783,600,-205,264,"Zogby Interactive/JZ Analytics",1,0,-1.977755578,1
2002,Nebraska,2002NEHagel,82.76216794,604,-13,495,"Midwest Survey and Research",1,0,-15.44818114,1
2002,North Carolina,2002NCDole,53.56358001,525,-3,241,"Zogby Interactive/JZ Analytics",1,0,-6.729713862,0
2002,Illinois,2002ILDurkin,38.02006452,621,-52,173,"Mason-Dixon Polling & Research Inc.",1,0,5.919465017,1
2002,New Hampshire,2002NHSununu,50.8188802,500,-48,230,"Greenberg Quinlan Rosner (Democracy Corps)",1,0,-0.934272052,1
2002,Georgia,2002GAChambliss,52.73429271,600,-2,264,"Zogby Interactive/JZ Analytics",1,0,-6.250598147,1
2002,North Carolina,2002NCBowles,44.95502494,525,-49,168,"Zogby Interactive/JZ Analytics",0,1,-6.729713862,0
2002,Alabama,2002ALParker,39.82770433,600,-57,162,"University of Alabama",0,1,-7.85212658,0
2002,Alabama,2002ALSessions,58.57705301,600,-57,330,"University of Alabama",1,0,-7.85212658,1
2002,Arkansas,2002ARHutchinson,46.10347045,800,-147,336,"Hickman Analytics",1,0,-3.069298552,1
2002,North Carolina,2002NCDole,53.56358001,525,-49,288,"Zogby Interactive/JZ Analytics",1,0,-6.729713862,0
2002,Georgia,2002GAChambliss,52.73429271,800,-40,336,"Marketing Workshop and Mitchell Research Design",1,0,-6.250598147,1
2002,North Carolina,2002NCDole,53.56358001,600,-236,372,"Voter/Consumer Research",1,0,-6.729713862,0
2002,Texas,2002TXKirk,43.32638017,900,-44,351,"Fairbank, Maslin, Maullin, Metz & Associates",0,1,-11.22299428,1
2002,Tennessee,2002TNClement,44.34277204,504,-29,166,"University of Tennessee",0,1,-2.230799131,1
2002,Texas,2002TXCornyn,55.29987514,1152,-97,529,"Montgomery & Associates",1,0,-11.22299428,1
2002,Georgia,2002GAChambliss,52.73429271,1000,-36,410,"Public Opinion Strategies",1,0,-6.250598147,1
2002,Maine,2002MECollins,58.43564753,500,-49,280,"SMS Research & Marketing Services Inc.",1,0,2.485978324,1
2002,Colorado,2002COStrickland,45.76924218,400,-16,144,"Ciruli Associates",0,1,-4.752802791,0
2002,New Jersey,2002NJLautenberg,53.87630621,600,-5,306,"Research 2000",0,1,7.949128407,1
2002,Colorado,2002COStrickland,45.76924218,400,-11,156,"Ciruli Associates",0,1,-4.752802791,0
2002,Tennessee,2002TNAlexander,54.27475659,600,-19,300,"Mellman Group",1,0,-2.230799131,1
2002,South Carolina,2002SCGraham,54.40057011,600,-48,276,"Garin-Hart-Yang Research Group",1,0,-8.408990723,1
2002,Montana,2002MTTaylor,31.73024803,625,-326,212,"Mason-Dixon Polling & Research Inc.",1,0,-13.92506578,1
2002,Iowa,2002IAGanske,43.77899958,600,-58,240,"Research 2000",1,0,-0.099577479,1
2002,Idaho,2002IDBlinken,32.54851375,400,-8,120,"Greg Smith and Associates",0,1,-21.11189214,0
2002,New Hampshire,2002NHShaheen,46.40164604,600,-16,276,"American Research Group",0,1,-0.934272052,1
2002,New Jersey,2002NJLautenberg,53.87630621,527,-3,258,"Zogby Interactive/JZ Analytics",0,1,7.949128407,1
2002,Arkansas,2002ARPryor,53.89652955,800,-147,360,"Hickman Analytics",0,1,-3.069298552,1
2002,Minnesota,2002MNMondale,47.33556015,625,-6,256,"Mason-Dixon Polling & Research Inc.",0,1,1.025076711,1
2002,South Dakota,2002SDJohnson,49.62282376,500,-13,225,"Public Opinion Strategies",0,1,-11.88357394,1
2002,Maine,2002MECollins,58.43564753,509,-51,300,"Critical Insights",1,0,2.485978324,1
2002,Missouri,2002MOTalent,49.79878783,600,-6,276,"Zogby Interactive/JZ Analytics",1,0,-1.977755578,1
2002,Minnesota,2002MNMondale,47.33556015,600,-2,294,"Zogby Interactive/JZ Analytics",0,1,1.025076711,1
2002,New Hampshire,2002NHShaheen,46.40164604,600,-83,258,"Research 2000",0,1,-0.934272052,1
2002,Minnesota,2002MNMondale,47.33556015,929,-6,427,"Star Tribune",0,1,1.025076711,1
2002,Minnesota,2002MNMondale,47.33556015,600,-9,270,"Public Opinion Strategies",0,1,1.025076711,1
2002,New Jersey,2002NJLautenberg,53.87630621,800,-15,376,"Mason-Dixon Polling & Research Inc.",0,1,7.949128407,1
2002,Tennessee,2002TNAlexander,54.27475659,600,-205,300,"Mellman Group",1,0,-2.230799131,1
2002,Iowa,2002IAHarkin,54.17765071,600,-9,312,"Research 2000",0,1,-0.099577479,1
2002,North Carolina,2002NCDole,53.56358001,525,-5,241,"Zogby Interactive/JZ Analytics",1,0,-6.729713862,0
2002,Minnesota,2002MNColeman,49.52886027,600,-5,264,"Zogby Interactive/JZ Analytics",1,0,1.025076711,1
2002,Colorado,2002COStrickland,45.76924218,500,-27,190,"Ciruli Associates",0,1,-4.752802791,0
2002,Oregon,2002ORBradbury,39.60619339,600,-82,245,"Grove Insight",0,1,-0.029590606,1
2002,North Carolina,2002NCBowles,44.95502494,519,-337,67,"Elon University",0,1,-6.729713862,0
2002,New Jersey,2002NJForrester,43.94761157,404,-20,129,"West Chester University",1,0,7.949128407,0
2002,Tennessee,2002TNAlexander,54.27475659,600,-58,294,"Garin-Hart-Yang Research Group",1,0,-2.230799131,1
2002,Colorado,2002COStrickland,45.76924218,500,-11,205,"Talmey-Drake Research & Strategy Inc.",0,1,-4.752802791,0
2002,Alabama,2002ALSessions,58.57705301,500,-144,225,"Lake Research Partners",1,0,-7.85212658,1
2002,Missouri,2002MOTalent,49.79878783,600,-114,240,"Research 2000",1,0,-1.977755578,1
2002,New Jersey,2002NJForrester,43.94761157,921,-8,349,"Fairleigh Dickinson University (PublicMind)",1,0,7.949128407,0
2002,Tennessee,2002TNAlexander,54.27475659,625,-130,300,"Mason-Dixon Polling & Research Inc.",1,0,-2.230799131,1
2002,Arkansas,2002ARHutchinson,46.10347045,616,-6,264,"Gallup",1,0,-3.069298552,1
2002,Oregon,2002ORBradbury,39.60619339,802,-10,320,"Research 2000",0,1,-0.029590606,1
2002,Tennessee,2002TNClement,44.34277204,600,-36,258,"Mellman Group",0,1,-2.230799131,1
2002,Tennessee,2002TNClement,44.34277204,625,-49,218,"Mason-Dixon Polling & Research Inc.",0,1,-2.230799131,1
2002,New Jersey,2002NJLautenberg,53.87630621,603,-20,313,"Quinnipiac University",0,1,7.949128407,1
2002,Illinois,2002ILDurkin,38.02006452,802,-6,248,"Zogby Interactive/JZ Analytics",1,0,5.919465017,1
2002,New Jersey,2002NJLautenberg,53.87630621,458,-9,238,"Rutgers University",0,1,7.949128407,1
2002,Maine,2002MECollins,58.43564753,523,-59,313,"RKM Research and Communications Inc.",1,0,2.485978324,1
2002,Nebraska,2002NEMatulka,14.6371328,604,-13,60,"Midwest Survey and Research",0,1,-15.44818114,0
2002,Missouri,2002MOTalent,49.79878783,600,-63,270,"Research 2000",1,0,-1.977755578,1
2002,Arkansas,2002ARPryor,53.89652955,500,-13,255,"Opinion Research Associates",0,1,-3.069298552,1
2002,Colorado,2002COAllard,50.69572242,400,-18,164,"Ciruli Associates",1,0,-4.752802791,1
2002,Texas,2002TXKirk,43.32638017,800,-149,368,"Normington, Petts & Associates",0,1,-11.22299428,1
2002,Missouri,2002MOTalent,49.79878783,600,-295,282,"American Viewpoint",1,0,-1.977755578,1
2002,Iowa,2002IAHarkin,54.17765071,500,-142,245,"Public Opinion Strategies",0,1,-0.099577479,1
2002,Texas,2002TXKirk,43.32638017,656,-13,255,"Rice University",0,1,-11.22299428,1
2002,Oregon,2002ORBradbury,39.60619339,604,-13,205,"Riley Research Associates",0,1,-0.029590606,1
2002,Colorado,2002COStrickland,45.76924218,400,-14,148,"Ciruli Associates",0,1,-4.752802791,0
2002,Maine,2002MEPingree,41.56435247,500,-12,180,"SMS Research & Marketing Services Inc.",0,1,2.485978324,1
2002,New Hampshire,2002NHShaheen,46.40164604,600,-36,204,"American Research Group",0,1,-0.934272052,1
2002,Colorado,2002COStrickland,45.76924218,400,-18,152,"Ciruli Associates",0,1,-4.752802791,0
2002,South Dakota,2002SDThune,49.46756818,600,-191,276,"Jim Meader (KELOLAND-TV)",1,0,-11.88357394,1
2002,Texas,2002TXCornyn,55.29987514,550,-21,253,"Frank N. Magid Associates Inc.",1,0,-11.22299428,1
2002,Tennessee,2002TNClement,44.34277204,600,-98,228,"Voter/Consumer Research",0,1,-2.230799131,1
2002,Missouri,2002MOTalent,49.79878783,604,-6,289,"Gallup",1,0,-1.977755578,1
2002,South Dakota,2002SDThune,49.46756818,805,-50,346,"Mason-Dixon Polling & Research Inc.",1,0,-11.88357394,1
2002,South Dakota,2002SDThune,49.46756818,500,-13,240,"Public Opinion Strategies",1,0,-11.88357394,1
2002,Georgia,2002GACleland,45.89585372,600,-5,258,"Zogby Interactive/JZ Analytics",0,1,-6.250598147,1
2002,Tennessee,2002TNClement,44.34277204,625,-15,250,"Mason-Dixon Polling & Research Inc.",0,1,-2.230799131,1
2002,Iowa,2002IAGanske,43.77899958,500,-146,215,"Hill Research Consultants",1,0,-0.099577479,1
2002,South Carolina,2002SCSanders,44.18694263,625,-144,225,"Mason-Dixon Polling & Research Inc.",0,1,-8.408990723,0
2002,Tennessee,2002TNAlexander,54.27475659,600,-98,306,"Voter/Consumer Research",1,0,-2.230799131,1
2002,South Carolina,2002SCGraham,54.40057011,625,-144,325,"Mason-Dixon Polling & Research Inc.",1,0,-8.408990723,1
2002,South Dakota,2002SDThune,49.46756818,600,-19,252,"Jim Meader (KELOLAND-TV)",1,0,-11.88357394,1
2002,South Carolina,2002SCGraham,54.40057011,500,-28,235,"Zogby Interactive/JZ Analytics",1,0,-8.408990723,1
2002,Montana,2002MTTaylor,31.73024803,605,-200,145,"Garin-Hart-Yang Research Group",1,0,-13.92506578,1
2002,Missouri,2002MOTalent,49.79878783,600,-205,288,"American Viewpoint",1,0,-1.977755578,1
2002,Illinois,2002ILDurkin,38.02006452,600,-58,210,"Research 2000",1,0,5.919465017,1
2002,North Carolina,2002NCDole,53.56358001,600,-105,366,"Voter/Consumer Research",1,0,-6.729713862,0
