cycle,state,Candidateidentifier,Percentage.of.Vote.won.x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2002,Missouri,2002MOTalent,49.79878783,600,-8,300.0,Research 2000,1,0,-1.977755578,1
2002,Colorado,2002COAllard,50.69572242,400,-15,176.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Arkansas,2002ARPryor,53.89652955,810,-332,356.0,Cooper & Secrest,0,1,-3.069298552,1
2002,Georgia,2002GAChambliss,52.73429271,800,-11,352.0,Marketing Workshop and Mitchell Research Design,1,0,-6.250598147000001,1
2002,South Carolina,2002SCGraham,54.40057011,600,-274,306.0,"North Star Opinion Research/Ayres, McHenry & Associates",1,0,-8.408990722999999,1
2002,South Dakota,2002SDJohnson,49.62282376,600,-191,252.0,Jim Meader (KELOLAND-TV),0,1,-11.88357394,1
2002,Minnesota,2002MNMondale,47.33556015,600,-5,282.0,Zogby Interactive/JZ Analytics,0,1,1.0250767109999999,1
2002,Alabama,2002ALSessions,58.57705301,500,-58,230.0,Lake Research Partners,1,0,-7.85212658,1
2002,South Dakota,2002SDThune,49.46756818,805,-11,362.0,Mason-Dixon Polling & Research Inc.,1,0,-11.88357394,1
2002,Tennessee,2002TNAlexander,54.27475659,819,-18,368.0,Ethridge & Associates LLC,1,0,-2.230799131,1
2002,Colorado,2002COStrickland,45.76924218,608,-72,212.0,Hill Research Consultants,0,1,-4.752802791000001,0
2002,Colorado,2002COAllard,50.69572242,400,-14,168.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,New Jersey,2002NJForrester,43.94761157,800,-15,320.0,Mason-Dixon Polling & Research Inc.,1,0,7.949128407000001,0
2002,South Carolina,2002SCGraham,54.40057011,600,-236,294.0,Garin-Hart-Yang Research Group,1,0,-8.408990722999999,1
2002,Iowa,2002IAGanske,43.77899958,807,-7,330.0,Selzer & Co.,1,0,-0.09957747900000001,1
2002,Texas,2002TXCornyn,55.29987514,739,-138,206.0,University of Houston,1,0,-11.22299428,1
2002,Oregon,2002ORBradbury,39.60619339,608,-11,218.0,"Davis, Hibbitts & Midghall Inc.",0,1,-0.029590606000000002,1
2002,New Jersey,2002NJForrester,43.94761157,574,-8,223.0,Quinnipiac University,1,0,7.949128407000001,0
2002,South Carolina,2002SCSanders,44.18694263,625,-8,225.0,Mason-Dixon Polling & Research Inc.,0,1,-8.408990722999999,0
2002,Texas,2002TXCornyn,55.29987514,900,-44,315.0,"Fairbank, Maslin, Maullin, Metz & Associates",1,0,-11.22299428,1
2002,Colorado,2002COAllard,50.69572242,400,-11,164.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Georgia,2002GACleland,45.89585372,800,-11,392.0,Marketing Workshop and Mitchell Research Design,0,1,-6.250598147000001,1
2002,Alabama,2002ALParker,39.82770433,500,-274,110.0,Birmingham News,0,1,-7.85212658,0
2002,Texas,2002TXKirk,43.32638017,600,-71,234.0,Anzalone,0,1,-11.22299428,1
2002,Colorado,2002COAllard,50.69572242,500,-10,215.0,Talmey-Drake Research & Strategy Inc.,1,0,-4.752802791000001,1
2002,Missouri,2002MOTalent,49.79878783,600,-49,240.0,Zogby Interactive/JZ Analytics,1,0,-1.977755578,1
2002,North Carolina,2002NCDole,53.56358001,560,-12,263.0,University of North Carolina,1,0,-6.7297138620000005,0
2002,Missouri,2002MOTalent,49.79878783,600,-77,282.0,Zogby Interactive/JZ Analytics,1,0,-1.977755578,1
2002,Arkansas,2002ARPryor,53.89652955,500,-103,240.0,Mellman Group,0,1,-3.069298552,1
2002,Arkansas,2002ARPryor,53.89652955,800,-295,336.0,Hickman Analytics,0,1,-3.069298552,1
2002,Iowa,2002IAHarkin,54.17765071,600,-23,300.0,Research 2000,0,1,-0.09957747900000001,1
2002,New Hampshire,2002NHSununu,50.8188802,600,-7,276.0,Research 2000,1,0,-0.9342720520000001,1
2002,Texas,2002TXKirk,43.32638017,900,-20,378.0,"Fairbank, Maslin, Maullin, Metz & Associates",0,1,-11.22299428,1
2002,Missouri,2002MOTalent,49.79878783,600,-22,282.0,Research 2000,1,0,-1.977755578,1
2002,Tennessee,2002TNClement,44.34277204,625,-130,231.0,Mason-Dixon Polling & Research Inc.,0,1,-2.230799131,1
2002,Alabama,2002ALSessions,58.57705301,600,-8,366.0,University of Alabama,1,0,-7.85212658,1
2002,Maine,2002MEPingree,41.56435247,509,-51,152.0,Critical Insights,0,1,2.485978324,1
2002,Iowa,2002IAGanske,43.77899958,600,-35,252.0,Research 2000,1,0,-0.09957747900000001,1
2002,Montana,2002MTBaucus,62.735004,605,-200,344.0,Garin-Hart-Yang Research Group,0,1,-13.92506578,1
2002,Alabama,2002ALSessions,58.57705301,422,-63,211.0,Capital Survey Research Center,1,0,-7.85212658,1
2002,Oregon,2002ORBradbury,39.60619339,600,-175,198.0,Riley Research Associates,0,1,-0.029590606000000002,1
2002,Colorado,2002COStrickland,45.76924218,400,-13,152.0,Ciruli Associates,0,1,-4.752802791000001,0
2002,Oregon,2002ORBradbury,39.60619339,600,-22,204.0,Riley Research Associates,0,1,-0.029590606000000002,1
2002,New Hampshire,2002NHSununu,50.8188802,648,-13,272.0,University of New Hampshire,1,0,-0.9342720520000001,1
2002,Colorado,2002COStrickland,45.76924218,619,-6,278.0,Gallup,0,1,-4.752802791000001,0
2002,Colorado,2002COAllard,50.69572242,400,-13,164.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Colorado,2002COAllard,50.69572242,400,-17,164.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Arkansas,2002ARHutchinson,46.10347045,500,-103,200.0,Mellman Group,1,0,-3.069298552,1
2002,Arkansas,2002ARHutchinson,46.10347045,800,-295,368.0,Hickman Analytics,1,0,-3.069298552,1
2002,Tennessee,2002TNAlexander,54.27475659,500,-50,225.0,Zogby Interactive/JZ Analytics,1,0,-2.230799131,1
2002,Georgia,2002GACleland,45.89585372,1000,-36,450.0,Public Opinion Strategies,0,1,-6.250598147000001,1
2002,South Dakota,2002SDJohnson,49.62282376,500,-5,240.0,Zogby Interactive/JZ Analytics,0,1,-11.88357394,1
2002,Michigan,2002MILevin,60.60850283,600,-8,360.0,Mitchell Research & Communications,0,1,2.373126935,1
2002,Colorado,2002COAllard,50.69572242,500,-295,255.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Colorado,2002COAllard,50.69572242,400,-12,160.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,South Carolina,2002SCSanders,44.18694263,600,-175,198.0,Garin-Hart-Yang Research Group,0,1,-8.408990722999999,0
2002,Arkansas,2002ARPryor,53.89652955,881,-141,414.0,Cooper & Secrest,0,1,-3.069298552,1
2002,Missouri,2002MOTalent,49.79878783,600,-134,276.0,American Viewpoint,1,0,-1.977755578,1
2002,Illinois,2002ILDurkin,38.02006452,701,-11,189.0,Market Shares Corp.,1,0,5.919465017,1
2002,Iowa,2002IAHarkin,54.17765071,500,-146,245.0,Hill Research Consultants,0,1,-0.09957747900000001,1
2002,New Hampshire,2002NHSununu,50.8188802,600,-8,288.0,American Research Group,1,0,-0.9342720520000001,1
2002,New Jersey,2002NJLautenberg,53.87630621,601,-33,276.0,Research 2000,0,1,7.949128407000001,1
2002,Idaho,2002IDCraig,65.16189199,400,-8,244.0,Greg Smith and Associates,1,0,-21.11189214,1
2002,Arkansas,2002ARPryor,53.89652955,616,-6,314.0,Gallup,0,1,-3.069298552,1
2002,Colorado,2002COStrickland,45.76924218,500,-7,210.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,Illinois,2002ILDurbin,60.33426722,600,-8,336.0,Research 2000,0,1,5.919465017,1
2002,Illinois,2002ILDurbin,60.33426722,600,-58,336.0,Research 2000,0,1,5.919465017,1
2002,Texas,2002TXCornyn,55.29987514,600,-99,276.0,American Viewpoint,1,0,-11.22299428,1
2002,Texas,2002TXKirk,43.32638017,550,-28,198.0,Frank N. Magid Associates Inc.,0,1,-11.22299428,1
2002,Iowa,2002IAHarkin,54.17765071,600,-175,318.0,Research 2000,0,1,-0.09957747900000001,1
2002,Illinois,2002ILDurkin,38.02006452,800,-18,264.0,Richard Day Research Inc.,1,0,5.919465017,1
2002,Iowa,2002IAHarkin,54.17765071,807,-7,403.0,Selzer & Co.,0,1,-0.09957747900000001,1
2002,Missouri,2002MOCarnahan,48.66682289,600,-9,252.0,American Viewpoint,0,1,-1.977755578,1
2002,Maine,2002MEPingree,41.56435247,405,-113,81.0,Market Decisions,0,1,2.485978324,1
2002,Arkansas,2002ARPryor,53.89652955,600,-175,258.0,Tarrance Group,0,1,-3.069298552,1
2002,Texas,2002TXKirk,43.32638017,795,-29,278.0,Scripps Howard,0,1,-11.22299428,1
2002,Georgia,2002GAChambliss,52.73429271,625,-20,256.0,Mason-Dixon Polling & Research Inc.,1,0,-6.250598147000001,1
2002,New Hampshire,2002NHShaheen,46.40164604,500,-21,225.0,Greenberg Quinlan Rosner (Democracy Corps),0,1,-0.9342720520000001,1
2002,Texas,2002TXCornyn,55.29987514,900,-63,297.0,"Fairbank, Maslin, Maullin, Metz & Associates",1,0,-11.22299428,1
2002,Illinois,2002ILDurbin,60.33426722,625,-15,350.0,Mason-Dixon Polling & Research Inc.,0,1,5.919465017,1
2002,South Carolina,2002SCGraham,54.40057011,600,-175,270.0,Garin-Hart-Yang Research Group,1,0,-8.408990722999999,1
2002,Oregon,2002ORSmith,56.20858556,600,-43,318.0,Riley Research Associates,1,0,-0.029590606000000002,1
2002,Arkansas,2002ARHutchinson,46.10347045,510,-63,239.0,Tarrance Group,1,0,-3.069298552,1
2002,Arkansas,2002ARHutchinson,46.10347045,500,-13,215.0,Opinion Research Associates,1,0,-3.069298552,1
2002,Missouri,2002MOTalent,49.79878783,600,-21,294.0,American Viewpoint,1,0,-1.977755578,1
2002,North Carolina,2002NCDole,53.56358001,603,-14,271.0,Garin-Hart-Yang Research Group,1,0,-6.7297138620000005,0
2002,South Carolina,2002SCSanders,44.18694263,600,-48,228.0,Garin-Hart-Yang Research Group,0,1,-8.408990722999999,0
2002,North Carolina,2002NCDole,53.56358001,519,-337,311.0,Elon University,1,0,-6.7297138620000005,0
2002,New Jersey,2002NJForrester,43.94761157,400,-33,132.0,Mellman Group,1,0,7.949128407000001,0
2002,North Carolina,2002NCDole,53.56358001,625,-8,300.0,Mason-Dixon Polling & Research Inc.,1,0,-6.7297138620000005,0
2002,New Jersey,2002NJLautenberg,53.87630621,400,-33,176.0,Mellman Group,0,1,7.949128407000001,1
2002,Colorado,2002COAllard,50.69572242,500,-14,190.0,Talmey-Drake Research & Strategy Inc.,1,0,-4.752802791000001,1
2002,Colorado,2002COStrickland,45.76924218,500,-14,195.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,New Hampshire,2002NHShaheen,46.40164604,648,-13,298.0,University of New Hampshire,0,1,-0.9342720520000001,1
2002,Illinois,2002ILDurkin,38.02006452,600,-8,234.0,Research 2000,1,0,5.919465017,1
2002,Texas,2002TXCornyn,55.29987514,550,-15,236.0,Frank N. Magid Associates Inc.,1,0,-11.22299428,1
2002,Tennessee,2002TNAlexander,54.27475659,600,-36,312.0,"North Star Opinion Research/Ayres, McHenry & Associates",1,0,-2.230799131,1
2002,Maine,2002MECollins,58.43564753,400,-284,264.0,SMS Research & Marketing Services Inc.,1,0,2.485978324,1
2002,Alabama,2002ALParker,39.82770433,422,-63,147.0,Capital Survey Research Center,0,1,-7.85212658,0
2002,Texas,2002TXCornyn,55.29987514,550,-28,253.0,Frank N. Magid Associates Inc.,1,0,-11.22299428,1
2002,Illinois,2002ILDurbin,60.33426722,701,-11,329.0,Market Shares Corp.,0,1,5.919465017,1
2002,Tennessee,2002TNAlexander,54.27475659,600,-36,300.0,Mellman Group,1,0,-2.230799131,1
2002,Maine,2002MEPingree,41.56435247,400,-174,132.0,Lake Research Partners,0,1,2.485978324,1
2002,Oregon,2002ORSmith,56.20858556,600,-248,270.0,Mellman Group,1,0,-0.029590606000000002,1
2002,Oklahoma,2002OKInhofe,57.30216491,752,-322,330.0,Consumer Logic,1,0,-11.34453806,1
2002,South Dakota,2002SDJohnson,49.62282376,685,-6,308.0,Gallup,0,1,-11.88357394,1
2002,Maine,2002MEPingree,41.56435247,523,-59,146.0,RKM Research and Communications Inc.,0,1,2.485978324,1
2002,Illinois,2002ILDurbin,60.33426722,497,-16,253.0,Illinois Wesleyan University,0,1,5.919465017,1
2002,Georgia,2002GACleland,45.89585372,802,-259,433.0,Garin-Hart-Yang Research Group,0,1,-6.250598147000001,1
2002,Texas,2002TXKirk,43.32638017,600,-20,264.0,"Normington, Petts & Associates",0,1,-11.22299428,1
2002,New Jersey,2002NJLautenberg,53.87630621,611,-6,256.0,Monmouth University,0,1,7.949128407000001,1
2002,North Carolina,2002NCBowles,44.95502494,603,-14,247.0,Garin-Hart-Yang Research Group,0,1,-6.7297138620000005,0
2002,South Carolina,2002SCSanders,44.18694263,625,-22,212.0,Mason-Dixon Polling & Research Inc.,0,1,-8.408990722999999,0
2002,Colorado,2002COAllard,50.69572242,602,-60,228.0,Garin-Hart-Yang Research Group,1,0,-4.752802791000001,1
2002,Illinois,2002ILDurbin,60.33426722,800,-18,432.0,Richard Day Research Inc.,0,1,5.919465017,1
2002,Colorado,2002COStrickland,45.76924218,500,-10,195.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,Colorado,2002COAllard,50.69572242,500,-7,190.0,Talmey-Drake Research & Strategy Inc.,1,0,-4.752802791000001,1
2002,New Mexico,2002NMTristani,34.97310382,405,-8,113.0,Mason-Dixon Polling & Research Inc.,0,1,-0.23360674399999998,0
2002,Colorado,2002COStrickland,45.76924218,500,-12,200.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,Colorado,2002COAllard,50.69572242,500,-9,210.0,Talmey-Drake Research & Strategy Inc.,1,0,-4.752802791000001,1
2002,New Hampshire,2002NHShaheen,46.40164604,600,-36,252.0,Research 2000,0,1,-0.9342720520000001,1
2002,New Hampshire,2002NHSununu,50.8188802,600,-83,264.0,Research 2000,1,0,-0.9342720520000001,1
2002,Illinois,2002ILDurkin,38.02006452,625,-236,187.0,Mason-Dixon Polling & Research Inc.,1,0,5.919465017,1
2002,Missouri,2002MOTalent,49.79878783,603,-105,247.0,Garin-Hart-Yang Research Group,1,0,-1.977755578,1
2002,Texas,2002TXCornyn,55.29987514,600,-27,270.0,Zogby Interactive/JZ Analytics,1,0,-11.22299428,1
2002,Georgia,2002GAChambliss,52.73429271,600,-5,264.0,Zogby Interactive/JZ Analytics,1,0,-6.250598147000001,1
2002,Tennessee,2002TNClement,44.34277204,600,-19,264.0,Mellman Group,0,1,-2.230799131,1
2002,Missouri,2002MOCarnahan,48.66682289,603,-105,313.0,Garin-Hart-Yang Research Group,0,1,-1.977755578,1
2002,Texas,2002TXKirk,43.32638017,550,-36,165.0,Frank N. Magid Associates Inc.,0,1,-11.22299428,1
2002,Texas,2002TXKirk,43.32638017,1152,-97,529.0,Montgomery & Associates,0,1,-11.22299428,1
2002,Oregon,2002ORBradbury,39.60619339,600,-43,180.0,Riley Research Associates,0,1,-0.029590606000000002,1
2002,Texas,2002TXCornyn,55.29987514,550,-36,308.0,Frank N. Magid Associates Inc.,1,0,-11.22299428,1
2002,Arkansas,2002ARHutchinson,46.10347045,600,-264,294.0,Tarrance Group,1,0,-3.069298552,1
2002,Iowa,2002IAGanske,43.77899958,600,-23,245.0,Research 2000,1,0,-0.09957747900000001,1
2002,Colorado,2002COStrickland,45.76924218,500,-8,205.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,New Hampshire,2002NHShaheen,46.40164604,600,-22,258.0,American Research Group,0,1,-0.9342720520000001,1
2002,New Jersey,2002NJLautenberg,53.87630621,574,-8,287.0,Quinnipiac University,0,1,7.949128407000001,1
2002,New Jersey,2002NJForrester,43.94761157,603,-20,259.0,Quinnipiac University,1,0,7.949128407000001,0
2002,South Carolina,2002SCGraham,54.40057011,625,-22,318.0,Mason-Dixon Polling & Research Inc.,1,0,-8.408990722999999,1
2002,Oklahoma,2002OKWalters,36.30992592,752,-322,270.0,Consumer Logic,0,1,-11.34453806,1
2002,Oklahoma,2002OKInhofe,57.30216491,500,-48,275.0,Cole Hargrave Snodgrass & Associates,1,0,-11.34453806,1
2002,South Dakota,2002SDThune,49.46756818,600,-83,240.0,Jim Meader (KELOLAND-TV),1,0,-11.88357394,1
2002,South Dakota,2002SDJohnson,49.62282376,600,-83,240.0,Jim Meader (KELOLAND-TV),0,1,-11.88357394,1
2002,Arkansas,2002ARHutchinson,46.10347045,810,-332,332.0,Cooper & Secrest,1,0,-3.069298552,1
2002,Iowa,2002IAGanske,43.77899958,500,-142,205.0,Public Opinion Strategies,1,0,-0.09957747900000001,1
2002,New Jersey,2002NJForrester,43.94761157,458,-9,183.0,Rutgers University,1,0,7.949128407000001,0
2002,Oklahoma,2002OKInhofe,57.30216491,600,-134,270.0,Consumer Logic,1,0,-11.34453806,1
2002,Missouri,2002MOTalent,49.79878783,600,-27,282.0,Zogby Interactive/JZ Analytics,1,0,-1.977755578,1
2002,Texas,2002TXCornyn,55.29987514,600,-49,252.0,Zogby Interactive/JZ Analytics,1,0,-11.22299428,1
2002,South Carolina,2002SCSanders,44.18694263,500,-28,175.0,Zogby Interactive/JZ Analytics,0,1,-8.408990722999999,0
2002,Colorado,2002COStrickland,45.76924218,500,-13,210.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,Arkansas,2002ARHutchinson,46.10347045,501,-20,215.0,Opinion Research Associates,1,0,-3.069298552,1
2002,Texas,2002TXKirk,43.32638017,550,-15,220.0,Frank N. Magid Associates Inc.,0,1,-11.22299428,1
2002,Missouri,2002MOCarnahan,48.66682289,604,-6,265.0,Gallup,0,1,-1.977755578,1
2002,South Dakota,2002SDJohnson,49.62282376,553,-14,254.0,Greenberg Quinlan Rosner (Democracy Corps),0,1,-11.88357394,1
2002,Colorado,2002COAllard,50.69572242,507,-3,223.0,Zogby Interactive/JZ Analytics,1,0,-4.752802791000001,1
2002,Minnesota,2002MNColeman,49.52886027,600,-2,264.0,Zogby Interactive/JZ Analytics,1,0,1.0250767109999999,1
2002,Iowa,2002IAHarkin,54.17765071,600,-35,306.0,Research 2000,0,1,-0.09957747900000001,1
2002,Texas,2002TXKirk,43.32638017,900,-63,342.0,"Fairbank, Maslin, Maullin, Metz & Associates",0,1,-11.22299428,1
2002,New Hampshire,2002NHShaheen,46.40164604,500,-50,200.0,Public Opinion Strategies,0,1,-0.9342720520000001,1
2002,New Hampshire,2002NHSununu,50.8188802,600,-22,306.0,American Research Group,1,0,-0.9342720520000001,1
2002,Tennessee,2002TNAlexander,54.27475659,625,-15,312.0,Mason-Dixon Polling & Research Inc.,1,0,-2.230799131,1
2002,Colorado,2002COStrickland,45.76924218,500,-9,195.0,Talmey-Drake Research & Strategy Inc.,0,1,-4.752802791000001,0
2002,Iowa,2002IAGanske,43.77899958,600,-9,258.0,Research 2000,1,0,-0.09957747900000001,1
2002,Maine,2002MEPingree,41.56435247,400,-284,92.0,SMS Research & Marketing Services Inc.,0,1,2.485978324,1
2002,New Hampshire,2002NHShaheen,46.40164604,933,-9,419.0,Franklin Pierce University,0,1,-0.9342720520000001,1
2002,Oregon,2002ORSmith,56.20858556,600,-175,294.0,Riley Research Associates,1,0,-0.029590606000000002,1
2002,Missouri,2002MOTalent,49.79878783,600,-2,300.0,Zogby Interactive/JZ Analytics,1,0,-1.977755578,1
2002,New Hampshire,2002NHSununu,50.8188802,600,-36,276.0,Research 2000,1,0,-0.9342720520000001,1
2002,South Dakota,2002SDJohnson,49.62282376,805,-11,378.0,Mason-Dixon Polling & Research Inc.,0,1,-11.88357394,1
2002,Alabama,2002ALParker,39.82770433,500,-144,165.0,Lake Research Partners,0,1,-7.85212658,0
2002,North Carolina,2002NCBowles,44.95502494,600,-236,162.0,Voter/Consumer Research,0,1,-6.7297138620000005,0
2002,Tennessee,2002TNClement,44.34277204,500,-50,185.0,Zogby Interactive/JZ Analytics,0,1,-2.230799131,1
2002,Tennessee,2002TNClement,44.34277204,600,-205,174.0,Mellman Group,0,1,-2.230799131,1
2002,North Carolina,2002NCDole,53.56358001,625,-54,306.0,Mason-Dixon Polling & Research Inc.,1,0,-6.7297138620000005,0
2002,Texas,2002TXKirk,43.32638017,1002,-7,410.0,Blum & Weprin Associates,0,1,-11.22299428,1
2002,New Mexico,2002NMTristani,34.97310382,905,-8,244.0,Research & Polling Inc.,0,1,-0.23360674399999998,0
2002,Colorado,2002COAllard,50.69572242,500,-11,205.0,Talmey-Drake Research & Strategy Inc.,1,0,-4.752802791000001,1
2002,Texas,2002TXCornyn,55.29987514,602,-2,276.0,Zogby Interactive/JZ Analytics,1,0,-11.22299428,1
2002,Colorado,2002COStrickland,45.76924218,507,-3,248.0,Zogby Interactive/JZ Analytics,0,1,-4.752802791000001,0
2002,South Dakota,2002SDJohnson,49.62282376,500,-27,215.0,Zogby Interactive/JZ Analytics,0,1,-11.88357394,1
2002,Georgia,2002GAChambliss,52.73429271,802,-259,240.0,Garin-Hart-Yang Research Group,1,0,-6.250598147000001,1
2002,Missouri,2002MOTalent,49.79878783,600,-9,294.0,American Viewpoint,1,0,-1.977755578,1
2002,South Dakota,2002SDJohnson,49.62282376,500,-9,225.0,Public Opinion Strategies,0,1,-11.88357394,1
2002,New Jersey,2002NJLautenberg,53.87630621,921,-8,432.0,Fairleigh Dickinson University (PublicMind),0,1,7.949128407000001,1
2002,Arkansas,2002ARPryor,53.89652955,600,-135,258.0,Tarrance Group,0,1,-3.069298552,1
2002,Texas,2002TXKirk,43.32638017,602,-2,252.0,Zogby Interactive/JZ Analytics,0,1,-11.22299428,1
2002,Alabama,2002ALSessions,58.57705301,500,-274,275.0,Birmingham News,1,0,-7.85212658,1
2002,Montana,2002MTTaylor,31.73024803,625,-13,175.0,Mason-Dixon Polling & Research Inc.,1,0,-13.92506578,1
2002,Maine,2002MEPingree,41.56435247,400,-236,80.0,Lake Research Partners,0,1,2.485978324,1
2002,Texas,2002TXKirk,43.32638017,739,-138,266.0,University of Houston,0,1,-11.22299428,1
2002,Colorado,2002COAllard,50.69572242,500,-27,205.0,Ciruli Associates,1,0,-4.752802791000001,1
2002,Oregon,2002ORBradbury,39.60619339,600,-34,204.0,"Davis, Hibbitts & Midghall Inc.",0,1,-0.029590606000000002,1
2002,Arkansas,2002ARHutchinson,46.10347045,600,-135,306.0,Tarrance Group,1,0,-3.069298552,1
2002,New Hampshire,2002NHShaheen,46.40164604,500,-48,215.0,Greenberg Quinlan Rosner (Democracy Corps),0,1,-0.9342720520000001,1
2002,Maine,2002MEPingree,41.56435247,400,-179,84.0,SMS Research & Marketing Services Inc.,0,1,2.485978324,1
2002,South Dakota,2002SDThune,49.46756818,685,-6,328.0,Gallup,1,0,-11.88357394,1
2002,Oregon,2002ORSmith,56.20858556,604,-13,338.0,Riley Research Associates,1,0,-0.029590606000000002,1
2002,Illinois,2002ILDurbin,60.33426722,802,-6,441.0,Zogby Interactive/JZ Analytics,0,1,5.919465017,1
2002,Illinois,2002ILDurbin,60.33426722,621,-52,353.0,Mason-Dixon Polling & Research Inc.,0,1,5.919465017,1
2002,Missouri,2002MOCarnahan,48.66682289,600,-114,288.0,Research 2000,0,1,-1.977755578,1
