Var1,cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pollsteridx
14967,2018,Florida,2018FLScott,49.9,661,-210,290,"Public Policy Polling",1,0,1
14968,2018,Tennessee,2018TNBredesen,43.9,601,-210,306,"Garin-Hart-Yang Research Group",0,1,1
14969,2018,Tennessee,2018TNBlackburn,54.7,601,-210,246,"Garin-Hart-Yang Research Group",1,0,1
14970,2018,New Jersey,2018NJMenendez,54,632,-211,334,"Monmouth University",0,1,1
14971,2018,New Jersey,2018NJHugin,42.8,632,-211,202,"Monmouth University",1,0,1
14972,2018,Missouri,2018MOMcCaskill,45.6,625,-215,281,"Mason-Dixon Polling & Research Inc.",0,1,1
14973,2018,Missouri,2018MOHawley,51.4,625,-215,275,"Mason-Dixon Polling & Research Inc.",1,0,1
14974,2018,Tennessee,2018TNBredesen,43.9,600,-223,270,"Middle Tennessee State University",0,1,1
14975,2018,Tennessee,2018TNBlackburn,54.7,600,-223,210,"Middle Tennessee State University",1,0,1
14976,2018,Pennsylvania,2018PACasey,55.7,423,-226,181,"Franklin & Marshall College",0,1,1
14977,2018,Pennsylvania,2018PABarletta,42.6,423,-226,105,"Franklin & Marshall College",1,0,1
14978,2018,Ohio,2018OHBrown,53.4,1408,-232,732,"SurveyUSA",0,1,1
14979,2018,Ohio,2018OHRenacci,46.6,1408,-232,535,"SurveyUSA",1,0,1
14980,2018,Florida,2018FLNelson,50.1,2212,-233,973,"Gravis Marketing",0,1,1
14981,2018,Florida,2018FLScott,49.9,2212,-233,884,"Gravis Marketing",1,0,1
14982,2018,Massachusetts,2018MAWarren,60.4,504,-234,277,"MassINC Polling Group",0,1,1
14983,2018,Massachusetts,2018MADiehl,36.2,504,-234,100,"MassINC Polling Group",1,0,1
14984,2018,Nevada,2018NVRosen,50.4,720,-235,316,"Public Policy Polling",0,1,1
14985,2018,Nevada,2018NVHeller,45.4,720,-235,280,"Public Policy Polling",1,0,1
14986,2018,Pennsylvania,2018PACasey,55.7,1056,-236,570,"Public Policy Polling",0,1,1
14987,2018,Pennsylvania,2018PABarletta,42.6,1056,-236,380,"Public Policy Polling",1,0,1
14988,2018,Tennessee,2018TNBredesen,43.9,1014,-236,466,"Public Policy Polling",0,1,1
14989,2018,Tennessee,2018TNBlackburn,54.7,1014,-236,415,"Public Policy Polling",1,0,1
14990,2018,Wisconsin,2018WIBaldwin,55.4,910,-236,464,"Public Policy Polling",0,1,1
14991,2018,Wisconsin,2018WIVukmir,44.6,910,-236,354,"Public Policy Polling",1,0,1
14992,2018,Arizona,2018AZSinema,50,547,-236,251,"Public Policy Polling",0,1,1
14993,2018,Arizona,2018AZMcSally,47.6,547,-236,224,"Public Policy Polling",1,0,1
14994,2018,New York,2018NYGillibrand,67,772,-236,463,"Siena College",0,1,1
14995,2018,New York,2018NYFarley,33,772,-236,185,"Siena College",1,0,1
14996,2018,Florida,2018FLNelson,50.1,800,-239,368,"McLaughlin & Associates",0,1,1
14997,2018,Florida,2018FLScott,49.9,800,-239,376,"McLaughlin & Associates",1,0,1
14998,2018,New Jersey,2018NJMenendez,54,1052,-240,515,"Quinnipiac University",0,1,1
14999,2018,New Jersey,2018NJHugin,42.8,1052,-240,336,"Quinnipiac University",1,0,1
15000,2018,Ohio,2018OHBrown,53.4,1011,-243,414,"Baldwin Wallace University",0,1,1
15001,2018,Ohio,2018OHRenacci,46.6,1011,-243,293,"Baldwin Wallace University",1,0,1
15002,2018,Missouri,2018MOMcCaskill,45.6,931,-245,391,"Gravis Marketing",0,1,1
15003,2018,Missouri,2018MOHawley,51.4,931,-245,372,"Gravis Marketing",1,0,1
15004,2018,Florida,2018FLNelson,50.1,750,-245,309,"Clearview Research",0,1,1
15005,2018,Florida,2018FLScott,49.9,750,-245,324,"Clearview Research",1,0,1
15006,2018,Ohio,2018OHBrown,53.4,1995,-247,997,"SurveyMonkey",0,1,1
15007,2018,Ohio,2018OHRenacci,46.6,1995,-247,897,"SurveyMonkey",1,0,1
15008,2018,Pennsylvania,2018PACasey,55.7,2165,-247,1125,"SurveyMonkey",0,1,1
15009,2018,Pennsylvania,2018PABarletta,42.6,2165,-247,930,"SurveyMonkey",1,0,1
15010,2018,Missouri,2018MOMcCaskill,45.6,1938,-247,852,"SurveyMonkey",0,1,1
15011,2018,Missouri,2018MOHawley,51.4,1938,-247,1007,"SurveyMonkey",1,0,1
15012,2018,Florida,2018FLNelson,50.1,1806,-247,957,"SurveyMonkey",0,1,1
15013,2018,Florida,2018FLScott,49.9,1806,-247,776,"SurveyMonkey",1,0,1
15014,2018,Virginia,2018VAKaine,57.1,1562,-252,874,"Christopher Newport University",0,1,1
15015,2018,Virginia,2018VAStewart,41.1,1562,-252,499,"Christopher Newport University",1,0,1
15016,2018,Florida,2018FLNelson,50.1,1156,-254,531,"Quinnipiac University",0,1,1
15017,2018,Florida,2018FLScott,49.9,1156,-254,485,"Quinnipiac University",1,0,1
15018,2018,Florida,2018FLNelson,50.1,800,-255,320,"Florida Atlantic University",0,1,1
15019,2018,Florida,2018FLScott,49.9,800,-255,304,"Florida Atlantic University",1,0,1
15020,2018,North Dakota,2018NDHeitkamp,55.5,385,-256,165,"Gravis Marketing",0,1,1
15021,2018,North Dakota,2018NDCramer,44.5,385,-256,154,"Gravis Marketing",1,0,1
15022,2018,Florida,2018FLNelson,50.1,500,-256,176,"Saint Leo University",0,1,1
15023,2018,Florida,2018FLScott,49.9,500,-256,208,"Saint Leo University",1,0,1
15024,2018,North Dakota,2018NDHeitkamp,55.5,500,-260,220,"Tarrance Group",0,1,1
15025,2018,North Dakota,2018NDCramer,44.5,500,-260,245,"Tarrance Group",1,0,1
15026,2018,Florida,2018FLNelson,50.1,1978,-262,870,"Gravis Marketing",0,1,1
15027,2018,Florida,2018FLScott,49.9,1978,-262,791,"Gravis Marketing",1,0,1
15028,2018,Tennessee,2018TNBredesen,43.9,500,-265,195,"WPA Intelligence (WPAi)",0,1,1
15029,2018,Tennessee,2018TNBlackburn,54.7,500,-265,220,"WPA Intelligence (WPAi)",1,0,1
15030,2018,Florida,2018FLNelson,50.1,750,-276,255,"Florida Atlantic University",0,1,1
15031,2018,Florida,2018FLScott,49.9,750,-276,330,"Florida Atlantic University",1,0,1
15032,2018,Florida,2018FLNelson,50.1,429,-276,205,"University of North Florida",0,1,1
15033,2018,Florida,2018FLScott,49.9,429,-276,180,"University of North Florida",1,0,1
15034,2018,Florida,2018FLNelson,50.1,625,-279,281,"Mason-Dixon Polling & Research Inc.",0,1,1
15035,2018,Florida,2018FLScott,49.9,625,-279,275,"Mason-Dixon Polling & Research Inc.",1,0,1
15036,2018,Nebraska,2018NERaybould,57.7,500,-283,170,"Meeting Street Research",0,1,1
15037,2018,Nebraska,2018NEFischer,38.6,500,-283,255,"Meeting Street Research",1,0,1
15038,2018,Tennessee,2018TNBredesen,43.9,1003,-287,398,"Triton Polling & Research",0,1,1
15039,2018,Tennessee,2018TNBlackburn,54.7,1003,-287,508,"Triton Polling & Research",1,0,1
15040,2018,Michigan,2018MIStabenow,52.3,600,-292,306,"Glengariff Group Inc.",0,1,1
15041,2018,Michigan,2018MIJames,45.8,600,-292,180,"Glengariff Group Inc.",1,0,1
15042,2018,Texas,2018TXO'Rourke,48.3,757,-293,280,"Public Policy Polling",0,1,1
15043,2018,Texas,2018TXCruz,50.9,757,-293,340,"Public Policy Polling",1,0,1
15044,2018,Utah,2018UTWilson,30.9,803,-293,152,"Dan Jones & Associates",0,1,1
15045,2018,Utah,2018UTRomney,62.6,803,-293,513,"Dan Jones & Associates",1,0,1
15046,2018,Florida,2018FLNelson,50.1,785,-301,297,"Dixie Strategies",0,1,1
15047,2018,Florida,2018FLScott,49.9,785,-301,275,"Dixie Strategies",1,0,1
15048,2018,Missouri,2018MOMcCaskill,45.6,965,-302,434,"Public Policy Polling",0,1,1
15049,2018,Missouri,2018MOHawley,51.4,965,-302,424,"Public Policy Polling",1,0,1
15050,2018,Missouri,2018MOMcCaskill,45.6,1122,-307,504,"Remington Research Group",0,1,1
15051,2018,Missouri,2018MOHawley,51.4,1122,-307,549,"Remington Research Group",1,0,1
15052,2018,Florida,2018FLNelson,50.1,5778,-318,2542,"Gravis Marketing",0,1,1
15053,2018,Florida,2018FLScott,49.9,5778,-318,2253,"Gravis Marketing",1,0,1
15054,2018,Tennessee,2018TNBredesen,43.9,500,-325,170,"WPA Intelligence (WPAi)",0,1,1
15055,2018,Tennessee,2018TNBlackburn,54.7,500,-325,215,"WPA Intelligence (WPAi)",1,0,1
15056,2018,Texas,2018TXO'Rourke,48.3,600,-328,204,"WPA Intelligence (WPAi)",0,1,1
15057,2018,Texas,2018TXCruz,50.9,600,-328,312,"WPA Intelligence (WPAi)",1,0,1
15058,2018,Tennessee,2018TNBredesen,43.9,563,-330,236,"Gravis Marketing",0,1,1
15059,2018,Tennessee,2018TNBlackburn,54.7,563,-330,225,"Gravis Marketing",1,0,1
15060,2018,Florida,2018FLNelson,50.1,500,-348,158,"Saint Leo University",0,1,1
15061,2018,Florida,2018FLScott,49.9,500,-348,209,"Saint Leo University",1,0,1
15062,2018,Utah,2018UTWilson,30.9,600,-351,126,"Dan Jones & Associates",0,1,1
15063,2018,Utah,2018UTRomney,62.6,600,-351,432,"Dan Jones & Associates",1,0,1
15064,2018,Nebraska,2018NERaybould,57.7,1190,-360,368,"Public Policy Polling",0,1,1
15065,2018,Nebraska,2018NEFischer,38.6,1190,-360,499,"Public Policy Polling",1,0,1
15066,2018,Massachusetts,2018MAWarren,60.4,503,-360,291,"MassINC Polling Group",0,1,1
15067,2018,Massachusetts,2018MADiehl,36.2,503,-360,160,"MassINC Polling Group",1,0,1
15068,2018,Arizona,2018AZSinema,50,600,-363,276,"OH Predictive Insights/MBQF",0,1,1
15069,2018,Arizona,2018AZMcSally,47.6,600,-363,270,"OH Predictive Insights/MBQF",1,0,1
15070,2018,Arizona,2018AZSinema,50,600,-363,276,"OH Predictive Insights/MBQF",0,1,1
15071,2018,Tennessee,2018TNBredesen,43.9,601,-381,276,"Garin-Hart-Yang Research Group",0,1,1
15072,2018,Tennessee,2018TNBlackburn,54.7,601,-381,246,"Garin-Hart-Yang Research Group",1,0,1
15073,2018,Missouri,2018MOMcCaskill,45.6,965,-391,434,"Remington Research Group",0,1,1
15074,2018,Missouri,2018MOHawley,51.4,965,-391,463,"Remington Research Group",1,0,1
15075,2018,West Virginia,2018WVManchin,49.6,320,-403,144,"Zogby Interactive/JZ Analytics",0,1,1
15076,2018,West Virginia,2018WVMorrisey,46.3,320,-403,121,"Zogby Interactive/JZ Analytics",1,0,1
15077,2018,Virginia,2018VAKaine,57.1,867,-421,459,"University of Mary Washington",0,1,1
15078,2018,Virginia,2018VAStewart,41.1,867,-421,312,"University of Mary Washington",1,0,1
15079,2018,Virginia,2018VAKaine,57.1,562,-421,303,"University of Mary Washington",0,1,1
15080,2018,Virginia,2018VAStewart,41.1,562,-421,219,"University of Mary Washington",1,0,1
15081,2018,Utah,2018UTWilson,30.9,608,-428,158,"Dan Jones & Associates",0,1,1
15082,2018,Utah,2018UTRomney,62.6,608,-428,389,"Dan Jones & Associates",1,0,1
15083,2018,West Virginia,2018WVManchin,49.6,400,-444,204,"Research America Inc.",0,1,1
15084,2018,West Virginia,2018WVMorrisey,46.3,400,-444,148,"Research America Inc.",1,0,1
15085,2018,Missouri,2018MOMcCaskill,45.6,922,-446,414,"Remington Research Group",0,1,1
15086,2018,Missouri,2018MOHawley,51.4,922,-446,461,"Remington Research Group",1,0,1
15087,2018,Missouri,2018MOMcCaskill,45.6,500,-484,210,"Fabrizio Ward",0,1,1
15088,2018,Missouri,2018MOHawley,51.4,500,-484,230,"Fabrizio Ward",1,0,1
15089,2018,Missouri,2018MOMcCaskill,45.6,928,-487,408,"Remington Research Group",0,1,1
15090,2018,Missouri,2018MOHawley,51.4,928,-487,464,"Remington Research Group",1,0,1
15091,2018,Nevada,2018NVRosen,50.4,648,-500,272,"Public Policy Polling",0,1,1
15092,2018,Nevada,2018NVHeller,45.4,648,-500,265,"Public Policy Polling",1,0,1
15093,2018,Massachusetts,2018MAWarren,60.4,504,-503,302,"MassINC Polling Group",0,1,1
15094,2018,Massachusetts,2018MADiehl,36.2,504,-503,146,"MassINC Polling Group",1,0,1
15095,2018,Texas,2018TXO'Rourke,48.3,1000,-577,300,"Texas Lyceum",0,1,1
15096,2018,Texas,2018TXCruz,50.9,1000,-577,300,"Texas Lyceum",1,0,1
15097,2018,West Virginia,2018WVManchin,49.6,500,-720,285,"Harper Polling",0,1,1
15098,2018,West Virginia,2018WVMorrisey,46.3,500,-720,175,"Harper Polling",1,0,1
